output,out_n,inputs,cost,sell_unit,sell_channel,revenue,profit_per_craft,margin_pct,profit_per_input_item,crafts_per_hr_per_line,profit_per_hr_per_line,out_daily_ah_units,out_daily_trades,max_profit_per_day_by_volume,ah_single_sell,sell_basis,out_n_tx,stale_order_input
amethyst_block,1,amethyst_shard x4 @625a,2500.0,1563.0,ah,1563.0,-937.0,-37.5,-234.25,2250,-2108250,313852,6112,-294079324,1478.0,tx_stack_med,15,
sandstone,1,sand x4 @312a,1250.0,313.0,ah,313.0,-937.0,-75.0,-234.25,2250,-2108250,200334,3249,-187712958,581.0,tx_stack_med,15,
barrel,1,cherry_planks x6 @781a + cherry_slab x2 @609a,5905.5,3906.0,ah,3906.0,-1999.5,-33.9,-249.94,1125,-2249438,170346,6782,-340606827,30000.0,tx_stack_med,15,
creaking_heart,1,pale_oak_log x2 @781a + resin_block x1 @3256a,4817.8,4063.0,ah,4063.0,-754.8,-15.7,-251.6,3000,-2264430,4927,246,-3718949,52500.0,tx_stack_med,15,
chiseled_bookshelf,1,bamboo_planks x6 @469a + bamboo_slab x3 @781a,5157.8,2875.0,ah,2875.0,-2282.8,-44.3,-253.64,1000,-2282750,48952,1046,-111745178,3485.0,tx_stack_med,15,
magenta_dye,4,blue_dye x1 @766a + red_dye x2 @156a + white_dye x1 @584a,1661.1,155.0,ah,620.0,-1041.1,-62.7,-260.28,2250,-2342565,100429,1684,-26140162,245.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + mangrove_log x3 @3463a,10605.1,8594.0,ah,8594.0,-2011.1,-19.0,-287.31,1286,-2585751,29423,2082,-59173772,99000.0,tx_stack_med,15,STALE-JUN25
magenta_dye,2,purple_dye x1 @781a + pink_dye x1 @141a,921.6,155.0,ah,310.0,-611.6,-66.4,-305.81,4500,-2752290,100429,1684,-30712192,245.0,tx_stack_med,15,
piston,1,mangrove_planks x3 @1717a + cobblestone x4 @131a + iron_ingot x1 @170o + redstone x1 @361a,6207.3,3438.0,ah,3438.0,-2769.3,-44.6,-307.7,1000,-2769320,413236,15960,-1144382720,120886.0,tx_med,15,STALE-JUN25
crafting_table,1,bamboo_planks x4 @469a,1876.0,625.0,ah,625.0,-1251.0,-66.7,-312.75,2250,-2814750,383443,13912,-479687193,10000.0,tx_stack_med,15,
barrel,1,dark_oak_planks x6 @1041a + dark_oak_slab x2 @156a,6557.3,3906.0,ah,3906.0,-2651.3,-40.4,-331.42,1125,-2982758,170346,6782,-451645164,30000.0,tx_stack_med,15,
diamond_block,1,diamond x9 @5713a,51414.3,48422.0,ah,48422.0,-2992.3,-5.8,-332.48,1000,-2992300,302490,11476,-905140827,50910.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + pale_oak_wood x3 @3577a,10947.1,8594.0,ah,8594.0,-2353.1,-21.5,-336.16,1286,-3025466,29423,2082,-69236438,99000.0,tx_stack_med,15,STALE-JUN25
brewing_stand,1,blaze_rod x1 @400o + blackstone x3 @850o,2950.0,1563.0,ah,1563.0,-1387.0,-47.0,-346.75,2250,-3120750,93261,5488,-129353007,25000.0,tx_stack_med,15,STALE-JUN25
note_block,1,bamboo_planks x8 @469a + redstone x1 @361a,4112.9,938.0,ah,938.0,-3174.9,-77.2,-352.76,1000,-3174880,193919,7826,-615669555,14200.0,tx_stack_med,15,
granite,1,diorite x1 @1197a + quartz x1 @310o,1506.9,781.0,ah,781.0,-725.9,-48.2,-362.96,4500,-3266640,34103,708,-24756050,1616.0,tx_stack_med,15,STALE-JUN25
chest,1,bamboo_planks x8 @469a,3752.0,781.0,ah,781.0,-2971.0,-79.2,-371.38,1125,-3342375,717651,21030,-2132141121,40000.0,tx_stack_med,15,
mossy_cobblestone,1,cobblestone x1 @131a + vine x1 @1406a,1537.6,781.0,ah,781.0,-756.6,-49.2,-378.31,4500,-3404745,129014,2071,-97613283,689.0,tx_stack_med,15,
resin_bricks,1,resin_brick x4 @2328a,9312.0,7797.0,ah,7797.0,-1515.0,-16.3,-378.75,2250,-3408750,20768,371,-31463520,5651.0,tx_stack_med,15,
waxed_chiseled_copper,1,chiseled_copper x1 @6250a + honeycomb x1 @100o,6350.0,5579.0,ah,5579.0,-771.0,-12.1,-385.5,4500,-3469500,2981,158,-2298351,100000.0,tx_stack_med,15,STALE-JUN25
yellow_dye,1,dandelion x1 @781a,781.0,391.0,ah,391.0,-390.0,-49.9,-390.0,9000,-3510000,189445,3109,-73883550,457.0,tx_stack_med,15,
barrel,1,pale_oak_planks x6 @655a + pale_oak_slab x2 @1571a,7072.5,3906.0,ah,3906.0,-3166.5,-44.8,-395.81,1125,-3562312,170346,6782,-539400609,30000.0,tx_stack_med,15,
packed_ice,1,ice x9 @452o,4068.0,436.0,ah,436.0,-3632.0,-89.3,-403.56,1000,-3632000,548781,8782,-1993172592,422.0,tx_stack_med,15,STALE-JUN25
chiseled_bookshelf,1,cherry_planks x6 @781a + cherry_slab x3 @609a,6514.5,2875.0,ah,2875.0,-3639.5,-55.9,-404.39,1000,-3639500,48952,1046,-178160804,3485.0,tx_stack_med,15,
stick,4,dark_oak_planks x2 @1041a,2081.8,313.0,ah,1252.0,-829.8,-39.9,-414.89,4500,-3734010,466981,8234,-96872874,10000.0,tx_stack_med,15,
piston,1,warped_planks x3 @2049a + cobblestone x4 @131a + iron_ingot x1 @170o + redstone x1 @361a,7203.5,3438.0,ah,3438.0,-3765.5,-52.3,-418.39,1000,-3765470,413236,15960,-1556027761,120886.0,tx_med,15,STALE-JUN25
chiseled_bookshelf,1,dark_oak_planks x6 @1041a + dark_oak_slab x3 @156a,6713.3,2875.0,ah,2875.0,-3838.3,-57.2,-426.48,1000,-3838340,48952,1046,-187894420,3485.0,tx_stack_med,15,
cyan_dye,2,pitcher_plant x1 @5094a,5094.5,2328.0,ah,4656.0,-438.5,-8.6,-438.47,9000,-3946230,68518,1278,-15021544,2689.0,tx_stack_med,15,
stick,4,crimson_planks x2 @1094a,2188.0,313.0,ah,1252.0,-936.0,-42.8,-468.0,4500,-4212000,466981,8234,-109273554,10000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_pale_oak_log x3 @3906a,11933.8,8594.0,ah,8594.0,-3339.8,-28.0,-477.11,1286,-4293964,29423,2082,-98265464,99000.0,tx_stack_med,15,STALE-JUN25
barrel,1,jungle_planks x6 @250a + jungle_slab x2 @3125a,7750.0,3906.0,ah,3906.0,-3844.0,-49.6,-480.5,1125,-4324500,170346,6782,-654810024,30000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_acacia_log x3 @3920a,11975.0,8594.0,ah,8594.0,-3381.0,-28.2,-483.0,1286,-4347000,29423,2082,-99479163,99000.0,tx_stack_med,15,STALE-JUN25
crafting_table,1,pale_oak_planks x4 @655a,2619.8,625.0,ah,625.0,-1994.8,-76.1,-498.69,2250,-4488210,383443,13912,-764876759,10000.0,tx_stack_med,15,
dark_oak_button,1,dark_oak_planks x1 @1041a,1040.9,531.0,ah,531.0,-509.9,-49.0,-509.89,9000,-4589010,8731,172,-4451850,10000.0,tx_stack_med,15,
light_gray_harness,1,light_gray_dye x1 @1023a + black_harness x1 @100000a,101023.0,100000.0,ah,100000.0,-1023.0,-1.0,-511.5,4500,-4603500,38,38,-38874,100000.0,tx_med,15,
note_block,1,pale_oak_planks x8 @655a + redstone x1 @361a,5600.4,938.0,ah,938.0,-4662.4,-83.3,-518.04,1000,-4662400,193919,7826,-904127946,14200.0,tx_stack_med,15,
light_gray_dye,1,white_tulip x1 @1562a,1562.5,1023.0,ah,1023.0,-539.5,-34.5,-539.5,9000,-4855500,41765,811,-22532218,2644.0,tx_stack_med,15,
light_blue_dye,1,blue_orchid x1 @1787a,1787.2,1247.0,ah,1247.0,-540.2,-30.2,-540.22,9000,-4861980,78181,1308,-42234940,2184.0,tx_stack_med,15,
muddy_mangrove_roots,1,mud x1 @1o + mangrove_roots x1 @1391a,1392.0,297.0,ah,297.0,-1095.0,-78.7,-547.5,4500,-4927500,7567,224,-8285865,2296.0,tx_stack_med,15,STALE-JUN25
chest,1,pale_oak_planks x8 @655a,5239.5,781.0,ah,781.0,-4458.5,-85.1,-557.32,1125,-5015835,717651,21030,-3199661337,40000.0,tx_stack_med,15,
resin_block,1,resin_clump x9 @1016a,9144.0,4063.0,ah,4063.0,-5081.0,-55.6,-564.56,1000,-5081000,15707,265,-79807267,6228.0,tx_stack_med,15,
beehive,1,mangrove_planks x6 @1717a + honeycomb x3 @100o,10602.0,5469.0,ah,5469.0,-5133.0,-48.4,-570.33,1000,-5133000,42077,1647,-215981241,350000.0,tx_stack_med,15,STALE-JUN25
light_blue_carpet,1,light_blue_dye x1 @1247a + black_carpet x1 @1547a,2793.9,1563.0,ah,1563.0,-1230.9,-44.1,-615.44,4500,-5538960,14662,248,-18047163,5651.0,tx_stack_med,15,
crafting_table,1,cherry_planks x4 @781a,3125.0,625.0,ah,625.0,-2500.0,-80.0,-625.0,2250,-5625000,383443,13912,-958607500,10000.0,tx_stack_med,15,
dark_oak_sign,3,dark_oak_planks x6 @1041a + stick x1 @5o,6250.3,625.0,ah,1875.0,-4375.3,-70.0,-625.05,1286,-5625437,13538,1302,-19744451,2500.0,tx_stack_med,15,STALE-JUN25
note_block,1,cherry_planks x8 @781a + redstone x1 @361a,6610.9,938.0,ah,938.0,-5672.9,-85.8,-630.32,1000,-5672880,193919,7826,-1100079217,14200.0,tx_stack_med,15,
chiseled_bookshelf,1,pale_oak_planks x6 @655a + pale_oak_slab x3 @1571a,8643.9,2875.0,ah,2875.0,-5768.9,-66.7,-640.99,1000,-5768930,48952,1046,-282400661,3485.0,tx_stack_med,15,
composter,1,warped_slab x7 @1547a,10828.2,6250.0,ah,6250.0,-4578.2,-42.3,-654.02,1286,-5886206,97830,4192,-447881393,22000.0,tx_med,15,
composter,1,pale_oak_slab x7 @1571a,11000.0,6250.0,ah,6250.0,-4750.0,-43.2,-678.57,1286,-6107156,97830,4192,-464693478,22000.0,tx_med,15,
chest,1,cherry_planks x8 @781a,6250.0,781.0,ah,781.0,-5469.0,-87.5,-683.62,1125,-6152625,717651,21030,-3924833319,40000.0,tx_stack_med,15,
dark_oak_pressure_plate,1,dark_oak_planks x2 @1041a,2081.8,625.0,ah,625.0,-1456.8,-70.0,-728.39,4500,-6555510,3238,119,-4717054,22000.0,tx_stack_med,15,
dark_oak_slab,6,dark_oak_planks x3 @1041a,3122.7,156.0,ah,936.0,-2186.7,-70.0,-728.89,3000,-6560010,35562,569,-12960393,4298.0,tx_stack_med,15,
birch_hanging_sign,6,iron_chain x2 @1563a + stripped_birch_log x6 @5141a,33972.0,4688.0,ah,28128.0,-5844.0,-17.2,-730.5,1125,-6574500,331,34,-322394,138544.0,tx_stack_med,15,
sandstone_stairs,4,cut_sandstone x6 @2823a,16936.9,3125.0,ah,12500.0,-4436.9,-26.2,-739.48,1500,-6655290,29151,462,-32334726,7755.0,tx_stack_med,15,
bamboo_shelf,6,stripped_bamboo_block x6 @2344a,14062.5,1563.0,ah,9378.0,-4684.5,-33.3,-780.75,1500,-7026750,6367,114,-4971035,15000.0,tx_stack_med,15,
dripstone_block,1,pointed_dripstone x4 @938a,3752.0,625.0,ah,625.0,-3127.0,-83.3,-781.75,2250,-7035750,24862,526,-77743474,10000.0,tx_stack_med,15,
beehive,1,warped_planks x6 @2049a + honeycomb x3 @100o,12594.3,5469.0,ah,5469.0,-7125.3,-56.6,-791.7,1000,-7125300,42077,1647,-299811248,350000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_cherry_log x3 @4688a,14277.5,8594.0,ah,8594.0,-5683.5,-39.8,-811.93,1286,-7307357,29423,2082,-167225620,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + cherry_wood x3 @4688a,14277.5,8594.0,ah,8594.0,-5683.5,-39.8,-811.93,1286,-7307357,29423,2082,-167225620,99000.0,tx_stack_med,15,STALE-JUN25
smoker,1,birch_wood x4 @1562a + furnace x1 @95a,6345.3,2266.0,ah,2266.0,-4079.3,-64.3,-815.86,1800,-7342758,186957,3841,-762655560,1534.0,tx_stack_med,15,
red_dye,1,poppy x1 @973a,973.3,156.0,ah,156.0,-817.3,-84.0,-817.28,9000,-7355520,330375,5429,-270008880,188.0,tx_stack_med,15,
furnace,1,blackstone x8 @850o,6800.0,156.0,ah,156.0,-6644.0,-97.7,-830.5,1125,-7474500,452920,8022,-3009200480,6400.0,tx_stack_med,15,
note_block,1,dark_oak_planks x8 @1041a + redstone x1 @361a,8688.0,938.0,ah,938.0,-7750.0,-89.2,-861.11,1000,-7750000,193919,7826,-1502872250,14200.0,tx_stack_med,15,
light_blue_carpet,3,light_blue_wool x2 @3215a,6430.0,1563.0,ah,4689.0,-1741.0,-27.1,-870.5,4500,-7834500,14662,248,-8508847,5651.0,tx_stack_med,15,
crafting_table,1,dark_oak_planks x4 @1041a,4163.6,625.0,ah,625.0,-3538.6,-85.0,-884.64,2250,-7961760,383443,13912,-1356836062,10000.0,tx_stack_med,15,
chiseled_bookshelf,1,jungle_planks x6 @250a + jungle_slab x3 @3125a,10875.0,2875.0,ah,2875.0,-8000.0,-73.6,-888.89,1000,-8000000,48952,1046,-391616000,3485.0,tx_stack_med,15,
green_harness,1,green_dye x1 @781a + black_harness x1 @100000a,100781.0,99000.0,ah,99000.0,-1781.0,-1.8,-890.5,4500,-8014500,28,28,-49868,99000.0,tx_med,15,
composter,1,mangrove_slab x7 @1786a,12502.0,6250.0,ah,6250.0,-6252.0,-50.0,-893.14,1286,-8038286,97830,4192,-611633160,22000.0,tx_med,15,
note_block,1,crimson_planks x8 @1094a + redstone x1 @361a,9112.9,938.0,ah,938.0,-8174.9,-89.7,-908.32,1000,-8174880,193919,7826,-1585264555,14200.0,tx_stack_med,15,
crafting_table,1,crimson_planks x4 @1094a,4376.0,625.0,ah,625.0,-3751.0,-85.7,-937.75,2250,-8439750,383443,13912,-1438294693,10000.0,tx_stack_med,15,
chest,1,dark_oak_planks x8 @1041a,8327.1,781.0,ah,781.0,-7546.1,-90.6,-943.27,1125,-8489385,717651,21030,-5415480564,40000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + jungle_wood x3 @5087a,15474.6,8594.0,ah,8594.0,-6880.6,-44.5,-982.94,1286,-8846434,29423,2082,-202446717,99000.0,tx_stack_med,15,STALE-JUN25
chest,1,crimson_planks x8 @1094a,8752.0,781.0,ah,781.0,-7971.0,-91.1,-996.38,1125,-8967375,717651,21030,-5720396121,40000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_birch_log x3 @5141a,15638.0,8594.0,ah,8594.0,-7044.0,-45.0,-1006.29,1286,-9056571,29423,2082,-207255612,99000.0,tx_stack_med,15,STALE-JUN25
barrel,1,crimson_planks x6 @1094a + crimson_slab x2 @2802a,12168.8,3906.0,ah,3906.0,-8262.8,-67.9,-1032.85,1125,-9295672,170346,6782,-1407538336,30000.0,tx_stack_med,15,
light_gray_dye,2,gray_dye x1 @3538a + white_dye x1 @584a,4121.2,1023.0,ah,2046.0,-2075.2,-50.4,-1037.62,4500,-9338580,41765,811,-43336199,2644.0,tx_stack_med,15,
decorated_pot,1,brick x4 @2634a,10536.5,6234.0,ah,6234.0,-4302.5,-40.8,-1075.62,2250,-9680580,19027,694,-81863287,79000.0,tx_stack_med,15,
stick,4,mangrove_planks x2 @1717a,3434.0,313.0,ah,1252.0,-2182.0,-63.5,-1091.0,4500,-9819000,466981,8234,-254738136,10000.0,tx_stack_med,15,
chiseled_quartz_block,1,quartz_slab x2 @4500a,9000.4,6785.0,ah,6785.0,-2215.4,-24.6,-1107.72,4500,-9969480,36327,595,-80480289,17500.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_oak_log x3 @5415a,16461.3,8594.0,ah,8594.0,-7867.3,-47.8,-1123.9,1286,-10115126,29423,2082,-231480156,99000.0,tx_stack_med,15,STALE-JUN25
yellow_dye,1,wildflowers x1 @1562a,1562.5,391.0,ah,391.0,-1171.5,-75.0,-1171.5,9000,-10543500,189445,3109,-221934818,457.0,tx_stack_med,15,
smoker,1,crimson_stem x4 @2047a + furnace x1 @95a,8282.9,2266.0,ah,2266.0,-6016.9,-72.6,-1203.37,1800,-10830366,186957,3841,-1124895965,1534.0,tx_stack_med,15,
barrel,1,mangrove_planks x6 @1717a + mangrove_slab x2 @1786a,13874.0,3906.0,ah,3906.0,-9968.0,-71.8,-1246.0,1125,-11214000,170346,6782,-1698008928,30000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_crimson_stem x3 @5781a,17558.0,8594.0,ah,8594.0,-8964.0,-51.1,-1280.57,1286,-11525143,29423,2082,-263747772,99000.0,tx_stack_med,15,STALE-JUN25
chiseled_bookshelf,1,crimson_planks x6 @1094a + crimson_slab x3 @2802a,14971.2,2875.0,ah,2875.0,-12096.2,-80.8,-1344.03,1000,-12096230,48952,1046,-592134651,3485.0,tx_stack_med,15,
chiseled_bookshelf,1,mangrove_planks x6 @1717a + mangrove_slab x3 @1786a,15660.0,2875.0,ah,2875.0,-12785.0,-81.6,-1420.56,1000,-12785000,48952,1046,-625851320,3485.0,tx_stack_med,15,
stick,4,warped_planks x2 @2049a,4098.1,313.0,ah,1252.0,-2846.1,-69.4,-1423.05,4500,-12807450,466981,8234,-332268656,10000.0,tx_stack_med,15,
barrel,1,warped_planks x6 @2049a + warped_slab x2 @1547a,15388.1,3906.0,ah,3906.0,-11482.1,-74.6,-1435.26,1125,-12917318,170346,6782,-1955922993,30000.0,tx_stack_med,15,
smoker,1,stripped_spruce_log x4 @2344a + furnace x1 @95a,9470.3,2266.0,ah,2266.0,-7204.3,-76.1,-1440.86,1800,-12967758,186957,3841,-1346896185,1534.0,tx_stack_med,15,
smoker,1,stripped_birch_wood x4 @2344a + furnace x1 @95a,9471.3,2266.0,ah,2266.0,-7205.3,-76.1,-1441.06,1800,-12969558,186957,3841,-1347083142,1534.0,tx_stack_med,15,
note_block,1,mangrove_planks x8 @1717a + redstone x1 @361a,14096.9,938.0,ah,938.0,-13158.9,-93.3,-1462.1,1000,-13158880,193919,7826,-2551756851,14200.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_cherry_wood x3 @6250a,18965.0,8594.0,ah,8594.0,-10371.0,-54.7,-1481.57,1286,-13334143,29423,2082,-305145933,99000.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_acacia_wood x3 @6250a,18965.0,8594.0,ah,8594.0,-10371.0,-54.7,-1481.57,1286,-13334143,29423,2082,-305145933,99000.0,tx_stack_med,15,STALE-JUN25
crafting_table,1,mangrove_planks x4 @1717a,6868.0,625.0,ah,625.0,-6243.0,-90.9,-1560.75,2250,-14046750,383443,13912,-2393834649,10000.0,tx_stack_med,15,
chiseled_bookshelf,1,warped_planks x6 @2049a + warped_slab x3 @1547a,16934.9,2875.0,ah,2875.0,-14059.9,-83.0,-1562.22,1000,-14059940,48952,1046,-688262183,3485.0,tx_stack_med,15,
waxed_weathered_copper_grate,1,weathered_copper_grate x1 @15625a + honeycomb x1 @100o,15725.0,12500.0,ah,12500.0,-3225.0,-20.5,-1612.5,4500,-14512500,0,0,0,1000000.0,tx_stack_med,13,STALE-JUN25
chest,1,mangrove_planks x8 @1717a,13736.0,781.0,ah,781.0,-12955.0,-94.3,-1619.38,1125,-14574375,717651,21030,-9297168705,40000.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_mangrove_log x3 @6579a,19951.8,8594.0,ah,8594.0,-11357.8,-56.9,-1622.55,1286,-14602950,29423,2082,-334182021,99000.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_copper_bulb,1,oxidized_copper_bulb x1 @15806a + honeycomb x1 @100o,15905.6,12500.0,ah,12500.0,-3405.6,-21.4,-1702.82,4500,-15325380,18772,1008,-63930674,133495.0,tx_stack_med,15,STALE-JUN25
note_block,1,warped_planks x8 @2049a + redstone x1 @361a,16753.3,938.0,ah,938.0,-15815.3,-94.4,-1757.25,1000,-15815280,193919,7826,-3066883282,14200.0,tx_stack_med,15,
gray_harness,1,gray_dye x1 @3538a + black_harness x1 @100000a,103537.7,100000.0,ah,100000.0,-3537.7,-3.4,-1768.86,4500,-15919740,14,14,-49528,100000.0,tx_med,15,
suspicious_stew,1,bowl x1 @2344a + brown_mushroom x1 @10o + red_mushroom x1 @781a + lily_of_the_valley x1 @30000a,33135.2,26000.0,ah,26000.0,-7135.2,-21.5,-1783.81,2250,-16054312,685,685,-4887646,26000.0,tx_med,15,STALE-JUN25
waxed_oxidized_chiseled_copper,1,waxed_oxidized_cut_copper_slab x2 @6156a,12312.0,8734.0,ah,8734.0,-3578.0,-29.1,-1789.0,4500,-16101000,2067,39,-7395726,16787.0,tx_stack_med,15,
crimson_shelf,6,stripped_crimson_stem x6 @5781a,34686.0,3906.0,ah,23436.0,-11250.0,-32.4,-1875.0,1500,-16875000,2087,66,-3913125,14967.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_dark_oak_log x3 @7188a,21777.5,8594.0,ah,8594.0,-13183.5,-60.5,-1883.36,1286,-16950214,29423,2082,-387898120,99000.0,tx_stack_med,15,STALE-JUN25
crafting_table,1,warped_planks x4 @2049a,8196.2,625.0,ah,625.0,-7571.2,-92.4,-1892.8,2250,-17035200,383443,13912,-2903123642,10000.0,tx_stack_med,15,
composter,1,crimson_slab x7 @2802a,19616.9,6250.0,ah,6250.0,-13366.9,-68.1,-1909.55,1286,-17185976,97830,4192,-1307680892,22000.0,tx_med,15,
chest,1,warped_planks x8 @2049a,16392.4,781.0,ah,781.0,-15611.4,-95.2,-1951.43,1125,-17562825,717651,21030,-11203536821,40000.0,tx_stack_med,15,
chiseled_stone_bricks,1,stone_brick_slab x2 @2344a,4688.0,766.0,ah,766.0,-3922.0,-83.7,-1961.0,4500,-17649000,60212,961,-236151464,1436.0,tx_stack_med,15,
smoker,1,stripped_spruce_wood x4 @3125a + furnace x1 @95a,12595.3,2266.0,ah,2266.0,-10329.3,-82.0,-2065.86,1800,-18592758,186957,3841,-1931136810,1534.0,tx_stack_med,15,
light_gray_dye,1,oxeye_daisy x1 @3125a,3125.0,1023.0,ah,1023.0,-2102.0,-67.3,-2101.98,9000,-18917820,41765,811,-87789195,2644.0,tx_stack_med,15,
bricks,1,brick x4 @2634a,10536.5,1953.0,ah,1953.0,-8583.5,-81.5,-2145.87,2250,-19312830,39817,679,-341768423,3506.0,tx_stack_med,15,
composter,1,jungle_slab x7 @3125a,21875.0,6250.0,ah,6250.0,-15625.0,-71.4,-2232.14,1286,-20089286,97830,4192,-1528593750,22000.0,tx_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + warped_hyphae x3 @8003a,24223.8,8594.0,ah,8594.0,-15629.8,-64.5,-2232.82,1286,-20095406,29423,2082,-459874428,99000.0,tx_stack_med,15,STALE-JUN25
smoker,1,mangrove_log x4 @3463a + furnace x1 @95a,13948.8,2266.0,ah,2266.0,-11682.8,-83.8,-2336.57,1800,-21029094,186957,3841,-2184186848,1534.0,tx_stack_med,15,
waxed_oxidized_cut_copper_stairs,4,waxed_oxidized_cut_copper x6 @5469a,32814.0,4688.0,ah,18752.0,-14062.0,-42.9,-2343.67,1500,-21093000,22659,391,-79657714,7907.0,tx_stack_med,15,
purple_harness,1,purple_dye x1 @781a + black_harness x1 @100000a,100781.0,96000.0,ah,96000.0,-4781.0,-4.7,-2390.5,4500,-21514500,27,27,-129087,96000.0,tx_med,15,
smoker,1,pale_oak_wood x4 @3577a + furnace x1 @95a,14404.8,2266.0,ah,2266.0,-12138.8,-84.3,-2427.77,1800,-21849894,186957,3841,-2269439240,1534.0,tx_stack_med,15,
red_dye,1,red_tulip x1 @2618a,2618.2,156.0,ah,156.0,-2462.2,-94.0,-2462.17,9000,-22159530,330375,5429,-813439414,188.0,tx_stack_med,15,
dark_oak_shelf,6,stripped_dark_oak_log x6 @7188a,43125.0,4688.0,ah,28128.0,-14997.0,-34.8,-2499.5,1500,-22495500,10099,223,-25242450,14006.0,tx_stack_med,15,
red_bed,1,red_dye x1 @156a + black_bed x1 @90000a,90156.0,85000.0,ah,85000.0,-5156.0,-5.7,-2578.0,4500,-23202000,2104,2104,-10848224,85000.0,tx_med,15,
waxed_oxidized_copper_golem_statue,1,oxidized_copper_golem_statue x1 @65104a + honeycomb x1 @100o,65204.2,60000.0,ah,60000.0,-5204.2,-8.0,-2602.08,4500,-23418765,194,24,-1009609,100000.0,tx_med,15,STALE-JUN25
smoker,1,stripped_pale_oak_log x4 @3906a + furnace x1 @95a,15720.3,2266.0,ah,2266.0,-13454.3,-85.6,-2690.86,1800,-24217758,186957,3841,-2515377435,1534.0,tx_stack_med,15,
smoker,1,stripped_acacia_log x4 @3920a + furnace x1 @95a,15775.3,2266.0,ah,2266.0,-13509.3,-85.6,-2701.86,1800,-24316758,186957,3841,-2525660070,1534.0,tx_stack_med,15,
waxed_oxidized_cut_copper_stairs,1,oxidized_cut_copper_stairs x1 @10179a + honeycomb x1 @100o,10278.7,4688.0,ah,4688.0,-5590.7,-54.4,-2795.33,4500,-25157970,22659,391,-126678765,7907.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_warped_stem x3 @9375a,28340.0,8594.0,ah,8594.0,-19746.0,-69.7,-2820.86,1286,-25387714,29423,2082,-580986558,99000.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_cut_copper_slab,1,oxidized_cut_copper_slab x1 @12172a + honeycomb x1 @100o,12272.0,6156.0,ah,6156.0,-6116.0,-49.8,-3058.0,4500,-27522000,5831,97,-35662396,12741.0,tx_stack_med,15,STALE-JUN25
campfire,1,stick x3 @5o + coal x1 @200o + stripped_pale_oak_wood x3 @10156a,30683.8,8594.0,ah,8594.0,-22089.8,-72.0,-3155.68,1286,-28401107,29423,2082,-649946714,99000.0,tx_stack_med,15,STALE-JUN25
smoker,1,stripped_cherry_log x4 @4688a + furnace x1 @95a,18845.3,2266.0,ah,2266.0,-16579.3,-88.0,-3315.86,1800,-29842758,186957,3841,-3099618060,1534.0,tx_stack_med,15,
smoker,1,cherry_wood x4 @4688a + furnace x1 @95a,18845.3,2266.0,ah,2266.0,-16579.3,-88.0,-3315.86,1800,-29842758,186957,3841,-3099618060,1534.0,tx_stack_med,15,
stripped_birch_wood,3,stripped_birch_log x4 @5141a,20564.0,2344.0,ah,7032.0,-13532.0,-65.8,-3383.0,2250,-30447000,9016,147,-40668171,2619.0,tx_stack_med,15,
campfire,1,stick x3 @5o + coal x1 @200o + stripped_jungle_log x3 @10743a,32443.4,8594.0,ah,8594.0,-23849.4,-73.5,-3407.06,1286,-30663514,29423,2082,-701720896,99000.0,tx_stack_med,15,STALE-JUN25
chiseled_copper,1,cut_copper_slab x2 @6556a,13112.5,6250.0,ah,6250.0,-6862.5,-52.3,-3431.25,4500,-30881250,1141,26,-7830112,7906.0,tx_stack_med,15,
smoker,1,jungle_wood x4 @5087a + furnace x1 @95a,20441.4,2266.0,ah,2266.0,-18175.4,-88.9,-3635.08,1800,-32715702,186957,3841,-3398016388,1534.0,tx_stack_med,15,
smoker,1,stripped_birch_log x4 @5141a + furnace x1 @95a,20659.3,2266.0,ah,2266.0,-18393.3,-89.0,-3678.66,1800,-33107958,186957,3841,-3438758058,1534.0,tx_stack_med,15,
